,0
18280,21.9
18281,13.4
18282,12.0
18283,30.0
18284,22.3
18285,21.5
18286,30.0
18287,0.597
18288,27.1
18289,23.7
18290,14.1
18291,4.52
18292,26.0
18293,17.1
18294,18.3
18295,13.9
18296,0.6
18297,40.0
18298,15.0
18299,7.2
18300,20.0
18301,8.15
18302,17.3
18303,43.0
18304,11.1
18305,4.3
18306,12.7
18307,13400.0
18308,20800.0
18309,13900.0
18310,9650.0
18311,26500.0
18312,12900.0
18313,21400.0
18314,15200.0
18315,10000.0
18316,10000.0
18317,5000.0
18318,6010.0
18319,0.3720000000000001
18320,1.1
18321,0.18
18322,0.18600000000000005
18323,0.04
18324,0.108
18325,0.212
18326,0.1909
18327,0.192
18328,0.374
18329,0.199
18330,0.1
18331,0.055
18332,0.511
18333,0.292
18334,0.457
18335,0.412
18336,0.016300000000000002
18337,0.523
18338,0.235
18339,0.166
18340,0.391
18341,0.165
18342,1.1
18343,0.98
18344,0.1737
18345,1.2
18346,0.081
18347,0.1118
18348,0.32299999999999995
18349,0.06
18350,0.212
18351,0.28800000000000003
18352,0.15
18353,0.16
18354,0.1328
18355,0.045
18356,0.235
18357,0.409
18358,0.213
18359,2.1
18360,0.182
18361,0.193
18362,0.485
18363,0.988
18364,0.1
18365,0.375
18366,0.185
18367,0.0119
18368,1.0
18369,0.398
18370,0.085
18371,650.0
18372,381.0
18373,180.0
18374,500.0
18375,710.0
18376,277.0
18377,180.0
18378,710.0
18379,268.0
18380,203.0
18381,650.0
18382,203.0
18383,206.0
18384,650.0
18385,670.0
18386,710.0
18387,259.0
18388,630.0
18389,710.0
18390,650.0
18391,700.0
18392,1.3
18393,1.72
18394,4.0
18395,1.8
18396,0.94
18397,2.0
18398,2.4
18399,1.05
18400,0.92
18401,1.2
18402,2.4
18403,3.8
18404,1.8
18405,0.32
18406,0.37
18407,1.0
18408,2.4
18409,1.81
18410,0.71
18411,2.7
18412,0.72
18413,1.2
18414,3.2
18415,1.56
18416,1.5
18417,1.1
18418,1.0
18419,2.5
18420,1.22
18421,5.0
18422,2.8
18423,0.34
18424,1.1
18425,0.76
18426,2.6
18427,2.1
18428,6.8
18429,0.62
18430,0.92
18431,0.93
18432,1.4
18433,1.8
18434,2.0
18435,1.5
18436,0.67
18437,1.63
18438,1.22
18439,1.75
18440,1.07
18441,1.228
18442,1.6
18443,1.15
18444,1.5
18445,2.5
18446,0.6
18447,3.5
18448,1.6
18449,1.2
18450,0.43
18451,2.3
18452,0.3
18453,1.55
18454,1.054
18455,1.4
18456,1.8
18457,1.63
18458,1.12
18459,1.75
18460,2.4
18461,2.3
18462,1.4
18463,0.84
18464,0.94
18465,0.67
18466,2.11
18467,0.56
18468,1.88
18469,4.04
18470,0.76
18471,0.87
18472,1.5
18473,1.25
18474,2.7
18475,1.05
18476,3.4
18477,3.8
18478,1.3
18479,1.8
18480,1.16
18481,0.7
18482,2.6
18483,10.0
18484,0.782
18485,1.0
18486,0.85
18487,3.9
18488,2.8
18489,2.11
18490,0.64
18491,3.2
18492,2.8
18493,2.15
18494,1.05
18495,2.7
18496,0.46
18497,0.76
18498,3.16
18499,2.3
18500,2.8
18501,1.4
18502,3.3
18503,2.0
18504,10.0
18505,2.0
18506,0.48
18507,2.25
18508,0.76
18509,1.3
18510,0.88
18511,3.4
18512,2.0
18513,1.7
18514,1.6
18515,1.5
18516,2.1
18517,1.3
18518,2.5
18519,4.05
18520,1.8
18521,1.15
18522,3.0
18523,0.8
18524,1.1
18525,0.45
18526,1.2
18527,1.45
18528,1.25
18529,0.76
18530,4.2
18531,1.4
18532,2.96
18533,0.96
18534,0.56
18535,1.4
18536,1.5
18537,1.291
18538,0.5379999999999999
18539,1.2
18540,0.875
18541,1.5
18542,0.76
18543,0.56
18544,1.55
18545,0.82
18546,0.425
18547,0.04
18548,0.56
18549,1.2
18550,2.38
18551,0.48
18552,1.8
18553,1.7
18554,0.53
18555,1.3
18556,1.2
18557,1.5
18558,1.8
18559,0.916
18560,0.6
18561,2.2
18562,2.1
18563,0.884
18564,2.5
18565,2.4
18566,0.79
18567,0.86
18568,32.0
18569,3.0
18570,0.94
18571,1.8
18572,2.8
18573,3.6
18574,0.1
18575,4.1
18576,1.301
18577,1.2
18578,0.86
18579,0.56
18580,1.21
18581,2.0
18582,1.99
18583,9.2
18584,15.3
18585,26.3
18586,27.0
18587,41.7
18588,17.0
18589,23.3
18590,8.62
18591,7.65
18592,1.88
18593,1.0
18594,25.3
18595,17.3
18596,1.63
18597,23.7
18598,20.3
18599,1.35
18600,7.48
18601,27.0
18602,6.58
18603,15.0
18604,21.3
18605,28.3
18606,16.7
18607,1.34
18608,10.6
18609,3.1
18610,42.0
18611,7.93
18612,18.0
18613,1.78
18614,1.83
18615,1.05
18616,1.63
18617,25.3
18618,17.3
18619,12.95
18620,13.3
18621,2.4
18622,1.94
18623,11.1
18624,1.49
18625,16.7
18626,15.41
18627,1.0
18628,7.45
18629,8.78
18630,6.43
18631,35.7
18632,1.63
18633,8.78
18634,5.93
18635,16.0
18636,2.19
18637,6.72
18638,7.45
18639,17.0
18640,1.9
18641,20.7
18642,2.07
18643,0.61
18644,4.59
18645,1.82
18646,1.34
18647,1.49
18648,29.7
18649,1.16
18650,3.97
18651,1.49
18652,7.2
18653,10.5
18654,14.7
18655,0.97
18656,26.3
18657,8.3
18658,2.13
18659,1.89
18660,1.89
18661,1.33
18662,0.535
18663,28.7
18664,8.6
18665,1.35
18666,10.6
18667,25.7
18668,20.7
18669,12.33
18670,1.15
18671,9.38
18672,13.3
18673,23.0
18674,0.6
18675,1.7
18676,61.3
18677,7.05
18678,1.34
18679,1.34
18680,9.2
18681,32.0
18682,15.6
18683,8.95
18684,27.1
18685,0.465
18686,8.39
18687,11.0
18688,26.7
18689,1.86
18690,1.17
18691,0.52
18692,0.104
18693,11.0
18694,8.97
18695,8.15
18696,1.57
18697,29.0
18698,1.63
18699,12.14
18700,2.03
18701,0.9
18702,17.7
18703,15.3
18704,1.04
18705,1.27
18706,1.89
18707,11.0
18708,32.0
18709,0.06
18710,19.4
18711,11.9
18712,0.62
18713,2.86
18714,1.89
18715,17.0
18716,1.09
18717,1.48
18718,1.05
18719,0.57
18720,0.39
18721,12.64
18722,22.0
18723,22.0
18724,2.28
18725,22.7
18726,23.7
18727,1.96
18728,6.58
18729,17.0
18730,16.3
18731,1.96
18732,1.005
18733,6.85
18734,1.63
18735,18.3
18736,2.37
18737,16.0
18738,8.6
18739,1.34
18740,14.9
18741,1.2
18742,8.95
18743,1.1
18744,1.63
18745,36.3
18746,2.03
18747,2.99
18748,1.89
18749,0.5
18750,1.21
18751,20.0
18752,34.7
18753,3.25
18754,2.2
18755,39.7
18756,16.5
18757,32.0
18758,7.05
18759,0.55
18760,4.2
18761,1.49
18762,7.2
18763,1.5
18764,0.08800000000000001
18765,0.08
18766,3.51
18767,9.6
18768,1.49
18769,64.7
18770,32.0
18771,31.7
18772,6.18
18773,6.85
18774,1.82
18775,31.3
18776,29.3
18777,2.65
18778,0.512
18779,36.5
18780,1.5
18781,1.0
18782,1.0
18783,1.35
18784,2.1
18785,1.3
18786,4.3
18787,1.2
18788,1.38
18789,1.3
18790,0.525
18791,5.0
18792,0.9
18793,0.9
18794,0.7
18795,2.1
18796,1.4
18797,41.4
18798,0.4
18799,1.51
18800,1.1
18801,1.1
18802,2.2
18803,1.55
18804,0.8
18805,5.78
18806,1.94
18807,1.4
18808,8.9
18809,2.09
18810,1.5
18811,1.1
18812,3.62
18813,1.68
18814,7.7
18815,0.332
18816,1.35
18817,3.63
18818,1.56
18819,2.65
18820,5.0
18821,1.1
18822,1.47
18823,2.81
18824,0.303
18825,4.1
18826,1.0
18827,1.5
18828,11.2
18829,1.98
18830,0.76
18831,4.3
18832,1.5
18833,2.5
18834,1.1
18835,3.25
18836,1.54
18837,2.2
18838,1.56
18839,1.3
18840,1.98
18841,0.418
18842,1.52
18843,2.5
18844,43.4
18845,1.1
18846,34.5
18847,1.96
18848,0.76
18849,1.46
18850,5.17
18851,2.72
18852,5.0
18853,2.1
18854,2.1
18855,1.4
18856,0.78
18857,1.2
18858,0.8
18859,10.6
18860,0.5
18861,3.44
18862,0.8
18863,2.0
18864,0.8
18865,0.6
18866,2.09
18867,7.1
18868,0.9
18869,0.7
18870,5.0
18871,2.03
18872,1.2
18873,3.689
18874,1.74
18875,0.327
18876,0.9
18877,3.98
18878,2.2
18879,7.0
18880,0.9
18881,0.76
18882,0.6
18883,0.484
18884,4.5
18885,1.206
18886,2.3
18887,1.46
18888,0.6
18889,1.1
18890,4.3
18891,0.76
18892,2.5
18893,0.452
18894,0.4
18895,4.3
18896,3.25
18897,2.02
18898,1.5
18899,3.2
18900,1.34
18901,1.2
18902,8.8
18903,1.2
18904,0.4
18905,2.12
18906,1.4
18907,3.95
18908,0.8
18909,4.55
18910,8.7
18911,1.71
18912,1.3
18913,0.78
18914,0.61
18915,2.16
18916,3.5
18917,1.5
18918,3.6
18919,3.0
18920,2.7
18921,82.0
18922,3.2
18923,5.0
18924,28.0
18925,1.9
18926,3.3
18927,8.61
18928,27.0
18929,5.3
18930,3.5
18931,1.4
18932,100.0
18933,25.0
18934,4.8
18935,2.4
18936,12.0
18937,12.0
18938,3.72
18939,4.2
18940,82.0
18941,5.3
18942,6.8
18943,0.187
18944,0.62
18945,0.188
18946,0.095
18947,0.5
18948,0.066
18949,0.212
18950,560.0
18951,0.0123
18952,0.616
18953,0.03
18954,5.5
18955,4.0
18956,0.0023
18957,5.5
18958,0.098
18959,4.2
18960,0.049
18961,0.098
18962,0.2
18963,0.117
18964,560.0
18965,0.01
18966,560.0
18967,0.03
18968,0.066
18969,0.017
18970,0.036000000000000004
18971,0.0122
18972,5.5
18973,0.172
18974,0.00683
18975,0.091
18976,0.021
18977,0.095
18978,0.117
18979,0.00683
18980,0.103
18981,0.066
18982,0.0009
18983,0.0001
18984,4.2
18985,0.0071
18986,0.012
18987,0.0008
18988,1.88
18989,0.0077
18990,0.127
18991,4.2
18992,0.1
18993,0.098
18994,0.212
18995,0.0905
18996,0.066
18997,0.159
18998,4.2
18999,32.0
19000,0.013
19001,5.5
19002,560.0
19003,0.098
19004,37.1
19005,20.2
19006,23.1
19007,126.0
19008,300.0
19009,19.4
19010,1.24
19011,119.0
19012,50.4
19013,20.0
19014,20.8
19015,16.3
19016,55.8
19017,16.2
19018,26.1
19019,103.0
19020,105.0
19021,103.0
19022,103.0
19023,1.24
19024,2.03
19025,2.03
19026,56.2
19027,67.5
19028,45.4
19029,144.0
19030,136.0
19031,129.0
19032,155.0
19033,16.2
19034,500.0
19035,17.1
19036,16.3
19037,24.1
19038,17.1
19039,21.4
19040,660.0
19041,24.2
19042,52.5
19043,50.4
19044,20.2
19045,103.0
19046,24.1
19047,19.3
19048,126.0
19049,22.1
19050,52.5
19051,75.0
19052,18.6
19053,176.0
19054,171.0
19055,187.0
19056,176.0
19057,18.4
19058,43.8
19059,45.4
19060,135.0
19061,15.1
19062,191.0
19063,75.0
19064,14.6
19065,100.0
19066,135.0
19067,18.3
19068,43.8
19069,1.24
19070,660.0
19071,115.0
19072,16.2
19073,55.8
19074,73.09
19075,55.8
19076,18.3
19077,22.3
19078,126.0
19079,129.0
19080,55.8
19081,2.03
19082,19.3
19083,16.2
19084,171.0
19085,123.0
19086,121.0
19087,21.8
19088,22.1
19089,13.3
19090,45.4
19091,52.5
19092,100.0
19093,55.8
19094,45.4
19095,20.8
19096,67.5
19097,0.185
19098,24.1
19099,24.5
19100,19.4
19101,45.4
19102,22.3
19103,16.2
19104,162.0
19105,56.2
19106,66.8
19107,58.0
19108,58.0
19109,21.8
19110,22.3
19111,24.2
19112,32.0
19113,18.2
19114,50.4
19115,52.5
19116,22.3
19117,135.0
19118,50.4
19119,50.4
19120,14.6
19121,26.1
19122,17.1
19123,24.5
19124,55.8
19125,16.2
19126,45.4
19127,17.1
19128,24.2
19129,21.4
19130,56.2
19131,23.9
19132,18.2
19133,15.1
19134,45.4
19135,23.1
19136,70.7
19137,18.6
19138,24.4
19139,101.0
19140,100.0
19141,101.0
19142,23.6
19143,610.0
19144,23.6
19145,126.0
19146,18.4
19147,52.5
19148,121.0
19149,52.5
19150,24.2
19151,2.03
19152,89.85
19153,55.8
19154,55.5
19155,20.0
19156,2.03
19157,55.8
19158,52.5
19159,17.1
19160,100.0
19161,17.1
19162,215.0
19163,37.1
19164,23.9
19165,24.4
19166,45.4
19167,52.5
19168,610.0
19169,50.4
19170,135.0
19171,13.3
19172,500.0
19173,24.1
19174,56.2
19175,1.0
19176,5.6
19177,4.2
19178,1.8
19179,1.3
19180,0.64
19181,1.9
19182,0.66
19183,0.29
19184,0.63
19185,0.24
19186,5.4
19187,0.83
19188,0.62
19189,0.74
19190,1.45
19191,0.78
19192,0.31
19193,3.4
19194,4.2
19195,1.74
19196,0.75
19197,1.35
19198,5.6
19199,0.57
19200,0.24
19201,2.8
19202,7.3
19203,1.1
19204,3.5
19205,0.27
19206,1.7
19207,3.1
19208,4.3
19209,0.64
19210,2.7
19211,0.32
19212,0.54
19213,1.54
19214,1.3
19215,0.52
19216,0.245
19217,0.44
19218,0.92
19219,2.5
19220,1.1
19221,1.5
19222,1.7
19223,4.8
19224,0.35
19225,5.6
19226,1.0
19227,0.47
19228,0.78
19229,0.158
19230,2.4
19231,3.7
19232,1.7
19233,2.3
19234,18.78
19235,0.13
19236,0.767
19237,1.35
19238,1.17
19239,0.55
19240,3.9
19241,2.5
19242,1.35
19243,1.4
19244,0.475
19245,1.76
19246,0.53
19247,0.645
19248,1.45
19249,0.73
19250,3.2
19251,1.3
19252,0.74
19253,1.26
19254,0.32
19255,1.07
19256,4.2
19257,0.39
19258,0.735
19259,0.59
19260,0.89
19261,1.0
19262,0.39
19263,5.6
19264,0.265
19265,1.08
19266,0.42
19267,0.555
19268,0.171
19269,0.39
19270,1.6
19271,0.49
19272,1.82
19273,0.62
19274,0.305
19275,14.5
19276,20.0
19277,21.0
19278,12.0
19279,60.75
19280,34.9
19281,6.1
19282,11.3
19283,15.88
19284,50.42
19285,11.1
19286,73.0
19287,30.9
19288,0.5899
19289,142.0
19290,12.356
19291,47.1
19292,69.84
19293,15.9
19294,24.45
19295,1.9
19296,5.7
19297,8.46
19298,170.0
19299,242.0
19300,100.0
19301,368.0
19302,37.0
19303,40.96
19304,5.209
19305,204.2
19306,2.923
19307,20.1
19308,9.068
19309,13.12
19310,18.919
19311,33.12
19312,133.95
19313,96.12
19314,270.0
19315,400.0
19316,2.48
19317,11.1
19318,40.299
19319,10.0
19320,13.57
19321,83.2
19322,75.0
19323,495.0
19324,70.5
19325,5.382999999999999
19326,7.14
19327,12.7
19328,24.4
19329,35.29
19330,3.2
19331,75.21
19332,150.0
19333,5.1629999999999985
19334,130.0
19335,5.0
19336,3.18
19337,23.0
19338,160.0
19339,63.0
19340,0.75
19341,73.0
19342,56.0
19343,50.551
19344,320.0
19345,7.1
19346,26.233
19347,19.4
19348,3.0
19349,71.5
19350,77.83
19351,8.617
19352,28.0
19353,16.6
19354,17.678
19355,4.5
19356,48.48
19357,19.2
19358,336.3
19359,60.18
19360,16.9
19361,24.5
19362,1.71
19363,1.3
19364,11.3
19365,36.2
19366,172.0
19367,47.58
19368,21.2
19369,16.72
19370,66.0
19371,48.83
19372,68.74
19373,4.9
19374,1.28
19375,263.0
19376,2.14
19377,165.0
19378,6.16
19379,23.79
19380,2.9160000000000004
19381,5.6
19382,5.0
19383,15.9
19384,58.42
19385,8.0
19386,3.0
19387,25.52
19388,2.0
19389,71.1
19390,121.19
19391,45.64
19392,42.86
19393,1.23
19394,42.4
19395,78.0
19396,0.45
19397,1.02
19398,338.37
19399,3.55
19400,10.0
19401,0.48
19402,0.65
19403,0.8
19404,148.0
19405,4.25
19406,0.3
19407,80.67
19408,1.61
19409,0.42
19410,1.26
19411,45.2
19412,128.2
19413,2.9
19414,0.4
19415,8.2
19416,0.45
19417,27.6
19418,41.6
19419,255.2
19420,269.9
19421,76.0
19422,18.0
19423,0.62
19424,0.62
19425,1.6
19426,0.88
19427,1.17
19428,38.01
19429,74.2
19430,0.74
19431,305.5
19432,0.82
19433,20.32
19434,20.65
19435,128.2
19436,103.0
19437,0.57
19438,0.5
19439,0.68
19440,282.7
19441,0.48
19442,54.77
19443,1.0
19444,4.8
19445,43.6
19446,90.24
19447,0.66
19448,56.0
19449,79.0
19450,0.44
19451,0.37
19452,38.0
19453,1.53
19454,27.06
19455,38.0
19456,0.17
19457,128.2
19458,0.5
19459,75.5
19460,2.33
19461,0.86
19462,0.49
19463,0.78
19464,55.98
19465,0.38
19466,0.97
19467,4.6
19468,2.01
19469,74.2
19470,0.54
19471,1.2
19472,0.23
19473,39.0
19474,0.84
19475,94.0
19476,1.55
19477,74.4
19478,5.9
19479,1.18
19480,2.6
19481,5.0
19482,78.6
19483,4.6
19484,2.6
19485,0.0005
19486,0.00043
19487,0.36
19488,0.0016
19489,0.038
19490,0.00022
19491,0.00031
19492,0.0015
19493,0.0023
19494,0.042
19495,0.0009
19496,0.09
19497,0.75
19498,0.4
19499,1.1
19500,0.5
19501,0.0003
19502,0.0011
19503,0.0017
19504,0.0055
19505,0.0022
19506,0.0031
19507,0.039
19508,0.0055
19509,0.0017
19510,0.011
19511,0.022
19512,0.00075
19513,0.00033
19514,0.0005899999999999999
19515,0.038
19516,0.00086
19517,0.0035
19518,0.0048
19519,0.02
19520,0.0013
19521,0.0016
19522,0.0007
19523,0.01064
19524,0.0124
19525,0.0009699999999999999
19526,0.0002
19527,0.00088
19528,0.016
19529,0.00224
19530,0.02
19531,0.001675
19532,0.0151
19533,0.0077
19534,0.0106
19535,0.0029
19536,0.001
19537,0.01081
19538,0.00115
19539,0.001
19540,0.0023
19541,0.0015
19542,0.00281
19543,0.004200000000000001
19544,0.0012
19545,0.0017
19546,0.0016899999999999999
19547,0.0010500000000000002
19548,0.0014
19549,0.00223
19550,0.00255
19551,0.00253
19552,0.0024300000000000003
19553,0.01059
19554,0.0039
19555,0.00041
19556,0.0019
19557,0.0005
19558,0.0015
19559,0.0020800000000000003
19560,0.01061
19561,0.0005
19562,0.00161
19563,0.011
19564,0.0048
19565,0.00205
19566,0.00134
19567,0.00193
19568,0.0007599999999999999
19569,0.0006799999999999999
19570,5.78
19571,0.00272
19572,0.014
19573,0.0014
19574,0.0014
19575,0.0043
19576,0.2
19577,0.04
19578,0.012
19579,2.2
19580,0.0092
19581,0.0199
19582,0.0011
19583,0.0008300000000000001
19584,0.0003
19585,0.0066
19586,0.00889
19587,0.0103
19588,0.017
19589,0.00037
19590,0.0085
19591,0.0043
19592,0.0008900000000000002
19593,0.0006900000000000001
19594,0.0014
19595,0.0036
19596,0.0012
19597,8.999999999999999e-05
19598,0.00145
19599,0.0024
19600,0.0112
19601,0.00279
19602,0.00119
19603,0.051
19604,0.022
19605,0.0004
19606,0.0095
19607,0.00115
19608,0.0032
19609,0.56
19610,0.0103
19611,0.01065
19612,0.00231
19613,0.0063
19614,0.012
19615,0.0011
19616,0.0228
19617,0.00274
19618,0.0008
19619,0.0012
19620,0.0003
19621,0.0044
19622,0.001
19623,0.042
19624,0.0028
19625,0.0143
19626,0.43
19627,0.00029
19628,0.0023
19629,0.008
19630,0.0011
19631,4.39
19632,7.44
19633,0.0029
19634,0.0225
19635,0.00257
19636,5.83
19637,0.005
19638,0.0025
19639,0.0106
19640,0.0017
19641,0.00091
19642,0.00023999999999999998
19643,0.00191
19644,0.00367
19645,0.34600000000000003
19646,0.008
19647,0.0141
19648,5.9999999999999995e-05
19649,0.00344
19650,0.0002
19651,0.009000000000000001
19652,0.00305
19653,0.0014
19654,0.00027
19655,0.0043
19656,0.0008
19657,5.105
19658,0.0036
19659,0.0033
19660,0.0009
19661,0.0046
19662,0.004900000000000001
19663,0.0013
19664,0.00213
19665,0.011
19666,0.001
19667,0.01236
19668,0.0004
19669,0.00042
19670,0.0108
19671,0.0016699999999999998
19672,0.0016
19673,0.0027
19674,0.017
19675,0.00132
19676,0.00034
19677,0.01078
19678,0.01116
19679,0.0009
19680,0.00135
19681,0.009000000000000001
19682,0.006900000000000001
19683,0.00283
19684,0.424
19685,0.0006
19686,0.0032
19687,0.0007
19688,0.0003
19689,0.0025
19690,0.02
19691,11.26
19692,0.00049
19693,0.01471
19694,0.0025
19695,0.0034500000000000004
19696,0.008
19697,0.0001
19698,0.00073
19699,0.0027
19700,0.0037
19701,0.002084
19702,0.00121
19703,0.0001936
19704,0.009609999999999999
19705,0.00017
19706,0.01114
19707,0.0003
19708,0.0028399999999999996
19709,0.009000000000000001
19710,0.0014
19711,0.0012
19712,0.0038
19713,0.046
19714,0.0026100000000000003
19715,0.00269
19716,0.01027
19717,0.0064
19718,0.0007
19719,0.27
19720,0.0111
19721,0.00067
19722,0.00029
19723,0.00184
19724,0.002
19725,0.01695
19726,0.00132
19727,0.0033
19728,0.0066
19729,0.0107
19730,0.004900000000000001
19731,0.0122
19732,0.0052
19733,0.0081
19734,0.0013
19735,0.0018
19736,0.014
19737,7.56
19738,0.0046
19739,3.63
19740,0.0072
19741,0.002
19742,0.02136
19743,0.0014
19744,0.0030600000000000002
19745,0.0032
19746,0.063
19747,0.00063
19748,0.0013
19749,0.0074
19750,0.0008
19751,0.0014199999999999998
19752,0.004900000000000001
19753,0.0175
19754,0.00023
19755,0.0147
19756,0.0076700000000000015
19757,0.0024
19758,0.0023
19759,0.00032
19760,0.0021000000000000003
19761,0.00115
19762,0.00557
19763,0.00175
19764,0.0169
19765,0.0012
19766,0.006999999999999999
19767,0.0091
19768,0.0008
19769,0.0016
19770,0.22
19771,0.0003
19772,0.0005
19773,0.016
19774,0.00062
19775,0.0001
19776,0.0033
19777,0.0025
19778,0.0078
19779,0.0109
19780,0.0013
19781,8.999999999999999e-05
19782,0.0006
19783,0.002
19784,0.03
19785,0.0021000000000000003
19786,0.0203
19787,0.00079
19788,0.0014
19789,0.0001
19790,3.07
19791,0.00032
19792,0.042
19793,0.0081
19794,0.00040300000000000004
19795,0.0006
19796,0.042
19797,0.0127
19798,0.00184
19799,0.018000000000000002
19800,0.026
19801,0.00528
19802,0.01
19803,0.00303
19804,0.00092
19805,0.0062
19806,0.00032
19807,0.041
19808,0.00157
19809,0.006999999999999999
19810,9.68
19811,0.0018
19812,0.00775
19813,0.0003
19814,0.0016300000000000002
19815,0.0037
19816,0.00045
19817,0.008
19818,0.238
19819,0.00067
19820,0.0051990000000000005
19821,0.0013
19822,0.0025
19823,0.0012
19824,0.0033
19825,0.0035
19826,0.0104
19827,0.003
19828,0.002
19829,0.0003
19830,0.0015
19831,0.0024
19832,0.01088
19833,0.0013
19834,0.00067
19835,0.006
19836,0.0077
19837,0.0012
19838,0.00511
19839,0.0006900000000000001
19840,0.00038
19841,0.00182
19842,1.0
19843,0.01055
19844,0.0021000000000000003
19845,0.041
19846,0.0222
19847,0.41
19848,0.018000000000000002
19849,0.0003
19850,0.00073
19851,0.038
19852,0.00036
19853,0.006
19854,0.0028
19855,0.00157
19856,0.0087
19857,0.006999999999999999
19858,0.01
19859,0.0012
19860,0.019780000000000002
19861,0.042
19862,0.023
19863,0.0011
19864,0.0085
19865,0.0109
19866,0.00269
19867,0.005900000000000001
19868,0.00328
19869,0.01067
19870,0.0052
19871,0.0022
19872,0.0016
19873,0.037000000000000005
19874,0.005900000000000001
19875,0.0073
19876,0.006
19877,0.0067
19878,0.0098
19879,0.028
19880,0.0181
19881,0.0003
19882,0.02
19883,0.0002
19884,0.0035
19885,0.0141
19886,0.000998
19887,0.0044
19888,0.00125
19889,0.0093
19890,0.033600000000000005
19891,0.00023999999999999998
19892,0.00026000000000000003
19893,0.005
19894,0.0024
19895,2.5
19896,0.00029
19897,0.0026
19898,0.0072
19899,0.371
19900,0.003
19901,0.00287
19902,0.0024300000000000003
19903,0.0036
19904,0.0007
19905,0.5760000000000001
19906,0.042
19907,0.0054
19908,0.0001
19909,0.039
19910,0.01
19911,0.0034500000000000004
19912,0.0007099999999999999
19913,0.006
19914,0.0072
19915,0.004
19916,0.00038
19917,0.0025800000000000003
19918,0.00035
19919,0.0017
19920,0.014
19921,0.0038
19922,0.005690000000000001
19923,0.0008259999999999999
19924,0.0008100000000000001
19925,0.0028
19926,0.0038
19927,0.0228
19928,0.00032
19929,0.0015
19930,0.0079
19931,0.0006
19932,0.01069
19933,0.00026000000000000003
19934,0.0085
19935,0.0008300000000000001
19936,0.00735
19937,0.005
19938,0.00032
19939,0.0066
19940,0.0046
19941,0.0006900000000000001
19942,0.0025
19943,0.0008
19944,0.0001
19945,0.0077
19946,0.00023
19947,0.0015
19948,0.013
19949,0.16
19950,0.0025
19951,0.0109
19952,4.0
19953,0.041
19954,0.0001
19955,0.00042
19956,0.00075
19957,0.0021000000000000003
19958,0.0023
19959,0.0011
19960,0.0002
19961,0.0019
19962,0.0015
19963,0.0024
19964,0.0094
19965,1.0
19966,0.0072
19967,0.00026000000000000003
19968,0.01112
19969,0.008
19970,0.0001
19971,0.002775
19972,0.01075
19973,0.00775
19974,0.00106
19975,0.00122
19976,0.0008
19977,0.0043
19978,0.0022
19979,1.0
19980,0.00148
19981,0.0017
19982,6.5
19983,15.7
19984,2.5
19985,1.68
19986,2.07
19987,3.3
19988,1.13
19989,1.89
19990,0.65
19991,1.57
19992,3.3
19993,2.0
19994,5.0
19995,31.0
19996,1.58
19997,3.5
19998,4.19
19999,2.83
20000,2.14
20001,3.1
20002,1.38
20003,0.6
20004,3.2
20005,2.76
20006,1.56
20007,2.71
20008,5.3
20009,2.88
20010,1.59
20011,1.501
20012,2.78
20013,3.404
20014,3.62
20015,3.49
20016,130.0
20017,1.62
20018,2.3
20019,2.4
20020,0.6
20021,0.93
20022,0.93
20023,1.6
20024,2.15
20025,2.83
20026,0.5
20027,2.92
20028,6.5539999999999985
20029,1.72
20030,0.76
20031,1.88
20032,1.8
20033,3.4
20034,3.32
20035,1.2
20036,1.775
20037,3.7
20038,2.5
20039,1.6
20040,3.26
20041,7.2
20042,22.0
20043,3.69
20044,2.8
20045,1.57
20046,2.5
20047,2.35
20048,8.9
20049,1.23
20050,1.7
20051,0.453
20052,1.38
20053,1.59
20054,1.33
20055,2.87
20056,1.0
20057,1.5
20058,3.3
20059,2.34
20060,1.22
20061,3.3
20062,5.5
20063,3.63
20064,0.65
20065,3100.0
20066,0.84
20067,1.88
20068,1.015
20069,1.68
20070,2.1
20071,6.6
20072,3.0
20073,2.6
20074,1.3
20075,0.8
20076,2.25
20077,1.32
20078,3.5
20079,1.843
20080,1.9
20081,2.36
20082,0.84
20083,1.37
20084,1.71
20085,1.9
20086,3.17
20087,2.86
20088,1.22
20089,3.5
20090,1.65
20091,1.35
20092,1.73
20093,5.9
20094,4.19
20095,3.62
20096,1.76
20097,1.89
20098,5.2
20099,12.0
20100,5.3
20101,0.9
20102,1.9
20103,1.15
20104,6.292000000000002
20105,1.68
20106,5.6
