test_cas,species,score
104,225,3.2254597366004902
104,227,3.46509044508786
104,246,3.4508996237233833
104,260,3.3266909712040125
104,267,3.549658116999591
104,268,3.5541713451786388
104,316,3.652162426002255
104,319,3.3831935341237696
104,330,2.8708404906225757
104,331,3.1971962662377575
104,336,3.601517824835201
104,341,3.54791668275519
104,342,3.5686253800122056
104,346,3.793733660950782
104,382,3.214000935567598
104,393,3.5785661866667247
104,395,3.6002822083614503
104,404,3.392041142495704
104,407,3.5315385471024836
105,220,3.41499278066418
105,267,3.3389354781793545
105,316,2.722398297791071
105,319,2.8007287884090006
105,342,3.41499278066418
105,346,3.835070508570462
105,407,3.5785661866667247
106,220,3.155480458867773
106,267,3.455481244617658
106,341,3.2919078386151135
107,220,3.525460522350375
107,267,3.750900409473268
108,44,2.573015713153004
108,204,2.9961014409519557
108,220,2.5859709180437305
108,331,2.976219827642918
109,44,2.109441521400575
109,220,2.0035061723289616
110,72,2.9170957068611427
110,267,2.900535218545622
111,267,3.41499278066418
111,316,3.243369255773021
112,204,2.544020086335111
113,220,1.8228981026719822
113,316,1.9144936649534094
113,331,1.8399327663264176
114,220,2.351855318966584
114,316,2.4053650235964774
115,220,2.139933552076302
115,267,2.245868901147916
115,316,2.1241505630092963
115,330,2.1185369247062225
115,404,2.0795634748137877
116,3,2.212644850140604
116,7,2.321467371434261
116,331,2.7582543109525677
117,316,2.2832873402419547
118,220,2.4416359669826417
118,396,2.573015713153004
118,404,2.581900538055603
119,44,2.1209003224334677
119,220,2.221046535861512
119,316,2.2125346421777854
119,404,2.1209003224334677
120,316,2.386490668981984
121,316,2.783446694817146
122,316,2.105094032086398
123,3,2.2061703113576745
123,80,2.274678530526785
123,220,2.1433564828382825
124,316,2.029465810390108
125,267,2.278151133822537
126,316,1.6378752692241294
127,44,2.555478887368003
127,220,2.2832873402419547
128,44,3.0461991053756354
128,220,3.0266901854541275
129,316,2.2314276324063447
130,316,2.296049305740758
130,330,2.17324222424564
131,404,2.0599754207258796
132,316,2.2780625609800977
133,31,2.0585581510344455
134,3,1.4753118238368617
134,7,1.6606721351015628
134,72,1.5716596277260106
134,220,2.174432609494943
134,316,2.098801929755243
134,353,1.5716596277260106
135,220,2.64907301563783
135,316,2.646002990778391
135,404,2.235229309502584
136,7,1.5824647457147685
136,72,1.7780662852060687
136,316,1.8112903362133803
136,359,1.7314113390293575
136,382,1.7314113390293575
137,220,3.2785654009168397
137,267,3.638794458916365
138,175,1.6418773217315712
139,0,3.269089198160328
139,31,3.1618171994635635
139,42,2.88767333295007
139,47,4.0047219393251146
139,80,3.187161584869996
139,143,3.233017147159087
139,175,3.3890331426030342
139,198,3.364389543834266
139,214,3.699839046341677
139,220,3.5371226881283784
139,225,3.191839171562357
139,227,3.455481244617658
139,244,3.3546227034016654
139,246,3.807924482315259
139,250,3.549658116999591
139,267,3.5974927653908932
139,316,3.3721595291866664
139,317,3.108133979211211
139,319,3.2441689561475093
139,330,2.7696595523524534
139,331,3.2757560547301923
139,333,3.773908456405661
139,336,3.6286638510904043
139,342,3.6286638510904043
139,346,3.8185776912032283
139,395,3.5470535445085094
139,404,3.699452717164941
139,413,3.9948247658448186
140,31,3.3570050091142782
140,72,3.525460522350375
140,176,3.3389354781793545
140,220,3.5046512366909623
140,267,3.511269700985898
140,316,3.525460522350375
140,319,3.4983144960951718
141,267,2.1969576249182934
142,220,2.8552502570186475
142,316,3.34360650034776
142,319,3.2903649136100253
142,333,3.3951111673551426
142,342,2.4969584106681784
142,404,3.404720367825345
142,413,3.4338649600689477
143,316,1.4970987290990188
144,220,2.4381548194828553
144,267,2.5311159501914386
144,316,2.355246042638562
144,319,2.5330006706813055
145,316,1.9736773540218673
146,141,1.8873476386982062
146,214,1.9301808901757203
146,220,1.8800832257520406
146,267,1.9214002238941232
146,268,1.892395272275185
146,316,1.8848865755489108
146,319,1.8276005396760608
146,342,1.8911172306891435
146,393,1.9058179529991557
146,407,1.8949847450319015
147,44,2.539791662145692
147,220,2.6429949908857213
148,7,1.5716596277260106
148,404,1.5173675752156042
149,310,3.1618171994635635
150,316,2.1173691467153737
151,220,2.2573277021808087
152,31,2.426979132935461
152,47,3.4421388069193837
152,80,3.4260267856012834
152,87,3.2716389924985285
152,99,3.2467661543764286
152,175,3.6150908379628026
152,220,3.4005387458306138
152,225,3.3286630653405194
152,227,3.5682937738278895
152,246,3.70472115357523
152,267,3.369345712764998
152,316,2.6001617394082075
152,331,3.101026128815469
152,336,3.70472115357523
152,342,3.5046512366909623
153,316,2.2573277021808087
154,220,3.0129798190305728
154,267,2.9429957766356063
154,316,2.9554105419835053
154,319,2.6864914547318683
154,333,3.12730404143744
154,404,3.0238620910693803
154,413,3.2322447785475075
155,316,2.583288125991839
156,220,2.139933552076302
156,316,2.126978347185576
156,404,2.2072300377571286
157,267,2.442666358157772
158,31,2.16981159866309
158,220,2.384588558832935
158,316,2.298201749395502
158,331,2.126978347185576
159,3,1.8269775614356911
159,31,1.8090735568441934
159,220,1.8445143872206922
159,267,1.872033106863425
159,316,1.8571867298223061
159,319,1.8581479118749784
160,44,2.126978347185576
160,220,2.094085902362581
160,316,2.21448514560169
161,316,1.8961352470367456
162,316,1.7209069184605597
163,3,1.6579893430496715
163,220,2.0090212817391846
163,316,1.740383386130288
163,404,2.0509210447007504
164,31,2.1468599604946137
164,316,1.9289015579010045
165,220,2.958683001857917
165,316,2.958683001857917
165,331,2.8961233126253556
166,220,2.260335702073478
167,138,2.3251714866826716
167,220,2.3937550819281492
167,310,2.3463402095563604
167,316,2.287603321582133
168,138,2.609959747811868
168,220,2.376218256143148
168,316,2.376218256143148
168,404,2.3067577642401074
169,31,2.187348424448091
169,176,2.2182640426942317
169,220,2.2573277021808087
169,267,2.214317852350866
169,316,2.2301816759256052
170,220,2.2365184165213954
170,267,2.337157859733356
171,316,2.4911188021889132
172,316,2.05129373808828
173,220,2.4896939977220125
173,316,2.4943758051805913
173,404,2.573015713153004
174,404,2.0834024960111943
175,316,2.1468599604946137
176,204,2.243001586912814
177,316,2.700708866136701
178,220,2.9196193423713406
178,404,2.8474295542292727
179,267,2.9288049552711293
179,316,2.977168041214849
179,330,2.841677243891046
180,316,2.900535218545622
181,173,2.5132257849763113
181,235,2.69309000840658
181,246,2.609374425847588
181,316,2.715779833496135
181,330,2.6326339319082064
182,316,2.8806536052365845
182,319,2.958683001857917
183,220,3.3031806422089818
183,267,3.3721595291866664
184,316,2.5645742906736504
184,330,2.4735819764039126
185,204,2.0074285513323584
186,220,2.8256016265311
186,267,3.013452269297932
187,220,2.7004166365422493
187,267,2.662028220528556
188,72,2.873016498902889
188,316,2.801302549930499
189,316,2.3207817634818504
190,220,2.695252271535868
191,31,2.1055768350225765
191,220,2.1318976818053903
191,316,2.0841450957080623
191,331,2.063295356052863
192,316,2.9475308763826265
193,176,2.573015713153004
193,220,2.276360931823643
193,267,1.9144936649534094
193,319,3.445146806812053
194,3,2.337664497602107
194,220,2.0589504857293814
194,267,2.1419778532610607
194,319,2.0101492487291814
195,220,2.6408271164046653
195,267,2.7886350570724434
195,319,2.8332387328647957
196,220,3.230595943019908
196,267,3.0723277457007088
196,404,2.8639900425447933
197,220,2.873016498902889
197,267,3.1753620721768105
198,44,2.8189831622361643
198,220,2.8639900425447933
198,267,3.0026232542012536
198,316,2.873016498902889
198,319,2.8622486083003924
198,393,3.0241007126974107
198,404,2.800070944965305
199,316,2.6185197255781585
200,319,3.5896001916038274
201,3,3.504933227426949
201,31,3.047095141764465
201,67,3.46509044508786
201,72,3.3890331426030342
201,77,3.3695242226815263
201,82,3.4922364713430634
201,90,3.4426143425869578
201,99,3.1403165357968246
201,115,3.320926731458615
201,136,3.361887116347831
201,141,3.407054651950515
201,187,3.3096774884203115
201,198,3.0682136898736703
201,214,3.4508996237233833
201,220,3.2562227244585067
201,244,3.0835750102798185
201,255,3.372692234336589
201,260,3.319053864870317
201,267,3.4101106734306277
201,268,3.481330141929499
201,279,3.4090850142846287
201,316,3.70472115357523
201,319,3.157353325456071
201,336,3.4767069127667374
201,341,3.514692631747878
201,342,3.2336201859354854
201,395,3.434267912765712
202,316,3.319053864870317
203,72,2.3666090556729458
203,220,2.3834719166319864
203,267,2.573015713153004
203,316,2.521156005317394
203,404,2.439112150194153
204,316,2.958683001857917
205,136,3.099304769691985
205,220,2.8777435921395385
205,267,2.873016498902889
205,316,2.9163685362100793
205,319,2.9212856705518084
205,330,2.8256016265311
205,404,3.019053079120432
206,220,3.2716389924985285
206,267,2.8256016265311
206,316,3.220655136365389
206,404,2.9799894196338554
207,3,2.099316233999182
207,31,2.2832873402419547
207,72,2.548211001034166
207,95,2.432016739511914
207,115,2.7203876738443675
207,136,2.4031660253829408
207,187,2.0928875226541535
207,198,2.4365883334056635
207,214,2.53018246167549
207,220,2.2072300377571286
207,238,2.6985232544830735
207,244,2.3222289232180127
207,248,2.5229180487293243
207,267,2.4203079140863237
207,316,2.550064074984528
207,330,2.4729470461002476
207,331,2.4262025380938645
207,336,2.4320909574729406
207,342,2.5407875918160796
207,346,2.6001617394082075
207,390,2.4369859062202
207,393,2.494009979062191
207,407,2.8575768671612516
208,220,3.1592500508587102
208,267,2.9294227635080046
208,404,3.0528988050625525
209,220,2.470071325422866
209,250,2.573015713153004
209,267,2.5859709180437305
210,220,2.351855318966584
210,267,2.35758259931485
211,4,3.043250673769648
211,220,2.3829871913256526
211,267,2.9725433215759733
211,316,2.8826256993730914
211,404,2.7794223706330623
211,405,3.0184352708835567
212,220,3.2716389924985285
212,267,3.1902635914566715
212,316,3.242071762104146
212,404,2.897214093552105
213,220,2.681266675470012
214,346,2.53018246167549
215,0,3.669113706471996
215,3,3.556056141174108
215,31,2.828688720976441
215,44,3.5059516024288673
215,69,3.8610301466316086
215,72,2.997168764021254
215,99,3.3831935341237696
215,136,3.549658116999591
215,141,3.9443518620626
215,152,3.8276984048795306
215,175,3.4340663001004086
215,188,3.258683787607802
215,198,3.7578268178915795
